MembershipID,GroupID,UserID
11500,416,1574
11501,339,312
11502,218,949
11503,810,4291
11504,90,1294
11505,423,771
11506,709,1679
11507,239,3484
11508,421,2455
11509,635,4645
11510,636,3963
11511,650,1173
11512,46,4737
11513,281,3318
11514,955,3373
11515,701,2066
11516,541,4719
11517,733,4379
11518,818,2295
11519,291,4964
11520,806,4064
11521,817,1447
11522,411,488
11523,468,4907
11524,678,711
11525,360,1018
11526,653,3491
11527,954,1311
11528,642,4763
11529,232,504
11530,557,1369
11531,813,3693
11532,769,371
11533,228,1927
11534,378,395
11535,255,817
11536,6,3409
11537,903,4408
11538,753,383
11539,746,4784
11540,478,4042
11541,739,3759
11542,551,164
11543,224,3427
11544,556,1108
11545,644,4608
11546,983,4410
11547,475,799
11548,638,320
11549,312,4629
11550,363,2391
11551,642,3647
11552,956,1700
11553,699,4689
11554,732,4541
11555,246,695
11556,327,4414
11557,384,4062
11558,637,3034
11559,235,705
11560,397,3159
11561,188,1727
11562,287,1903
11563,731,1374
11564,405,2721
11565,67,3163
11566,281,4577
11567,190,1550
11568,149,3946
11569,267,3200
11570,845,1119
11571,418,4954
11572,866,4448
11573,704,2006
11574,894,4075
11575,134,3574
11576,293,3641
11577,242,4927
11578,558,1360
11579,336,4685
11580,925,2292
11581,5,2139
11582,368,1001
11583,920,4231
11584,757,4394
11585,627,2693
11586,148,2944
11587,944,4189
11588,257,1819
11589,677,3360
11590,484,4534
11591,69,1552
11592,960,2736
11593,40,1237
11594,745,3157
11595,322,314
11596,911,831
11597,176,1245
11598,713,579
11599,672,254
11600,182,422
11601,841,1978
11602,476,4029
11603,541,1221
11604,452,1098
11605,156,409
11606,996,104
11607,369,1170
11608,961,3540
11609,849,155
11610,975,4403
11611,870,3604
11612,909,4827
11613,403,4132
11614,522,874
11615,603,202
11616,609,2278
11617,9,4853
11618,296,154
11619,974,602
11620,279,1670
11621,514,3950
11622,236,3207
11623,654,1995
11624,554,2826
11625,129,497
11626,156,862
11627,862,3684
11628,111,693
11629,69,4658
11630,363,4325
11631,526,4090
11632,977,2840
11633,256,4223
11634,81,642
11635,737,1406
11636,172,3059
11637,764,348
11638,73,3435
11639,559,2734
11640,17,4777
11641,983,213
11642,732,4549
11643,58,2191
11644,555,2477
11645,861,316
11646,308,1872
11647,776,2592
11648,272,1837
11649,620,837
11650,204,4405
11651,683,3794
11652,106,4522
11653,226,2316
11654,336,4969
11655,39,1671
11656,822,594
11657,825,3926
11658,682,4037
11659,97,640
11660,653,3222
11661,108,3062
11662,845,2412
11663,221,2357
11664,42,4753
11665,278,2305
11666,726,3920
11667,44,1994
11668,728,798
11669,390,1055
11670,689,691
11671,452,1653
11672,223,327
11673,438,3797
11674,862,4316
11675,732,2211
11676,967,2100
11677,50,2621
11678,549,3826
11679,367,3492
11680,47,2711
11681,119,1351
11682,708,4257
11683,476,514
11684,715,4977
11685,431,1754
11686,712,177
11687,675,3758
11688,804,847
11689,473,4403
11690,577,89
11691,400,551
11692,588,4641
11693,588,2182
11694,383,532
11695,550,4886
11696,874,4541
11697,787,2099
11698,940,1952
11699,983,436
11700,923,2863
11701,601,1731
11702,253,253
11703,987,4139
11704,242,2013
11705,876,783
11706,934,1762
11707,396,1904
11708,543,324
11709,686,2778
11710,172,2573
11711,620,2730
11712,805,2982
11713,634,285
11714,793,2174
11715,482,3568
11716,799,2123
11717,471,1470
11718,999,3827
11719,194,890
11720,260,2454
11721,187,4460
11722,913,1697
11723,950,2231
11724,487,1342
11725,113,923
11726,299,741
11727,52,1718
11728,285,660
11729,493,1852
11730,993,1875
11731,690,3269
11732,911,4751
11733,920,702
11734,528,2872
11735,472,3442
11736,498,2865
11737,46,840
11738,752,4825
11739,532,1687
11740,206,3767
11741,901,4603
11742,270,2249
11743,581,3902
11744,735,3715
11745,554,3545
11746,238,2958
11747,587,87
11748,152,1447
11749,567,2804
11750,52,1080
11751,567,2383
11752,741,3281
11753,475,3979
11754,416,2056
11755,866,1992
11756,4,2588
11757,151,4505
11758,417,3850
11759,0,3114
11760,314,3924
11761,984,846
11762,196,970
11763,631,734
11764,724,4680
11765,442,680
11766,29,3116
11767,598,4796
11768,787,2277
11769,521,1451
11770,555,1579
11771,669,4691
11772,968,2895
11773,195,4770
11774,932,530
11775,403,4732
11776,767,1649
11777,323,840
11778,332,104
11779,727,1150
11780,633,3742
11781,101,4517
11782,434,2369
11783,969,2273
11784,562,912
11785,592,3820
11786,786,1237
11787,954,534
11788,362,4686
11789,626,3994
11790,965,3016
11791,325,318
11792,128,3716
11793,91,2808
11794,412,1718
11795,672,2028
11796,895,3604
11797,208,459
11798,42,4916
11799,608,12
11800,321,4713
11801,577,2784
11802,531,4582
11803,72,625
11804,782,339
11805,92,4074
11806,443,413
11807,493,1315
11808,658,4414
11809,295,3897
11810,594,144
11811,241,3512
11812,982,1348
11813,128,1519
11814,648,99
11815,304,4323
11816,124,4619
11817,116,1556
11818,966,662
11819,559,4849
11820,324,2793
11821,814,3960
11822,760,1665
11823,998,265
11824,927,443
11825,653,3826
11826,302,1194
11827,727,4330
11828,799,4555
11829,157,4303
11830,905,4431
11831,964,2748
11832,131,3195
11833,506,1436
11834,940,1725
11835,710,2297
11836,765,1468
11837,711,4989
11838,158,3566
11839,112,231
11840,473,3442
11841,115,1472
11842,589,4381
11843,129,4639
11844,730,4776
11845,580,1004
11846,762,4949
11847,73,4254
11848,156,4415
11849,267,2935
11850,530,3870
11851,859,4606
11852,931,1062
11853,149,385
11854,498,2342
11855,811,2836
11856,669,2427
11857,453,183
11858,954,34
11859,89,4854
11860,625,980
11861,763,989
11862,462,2240
11863,746,362
11864,794,415
11865,602,861
11866,569,3244
11867,433,4974
11868,546,1827
11869,992,3652
11870,970,2712
11871,786,3507
11872,183,3027
11873,898,504
11874,116,2521
11875,194,1958
11876,514,4353
11877,307,4553
11878,650,1432
11879,238,3552
11880,595,1841
11881,188,1652
11882,237,516
11883,819,4276
11884,7,823
11885,901,4791
11886,486,1745
11887,379,2377
11888,600,4565
11889,41,1401
11890,492,3753
11891,909,1127
11892,828,4168
11893,962,2562
11894,418,2897
11895,929,1483
11896,432,35
11897,894,4009
11898,991,2722
11899,958,4994
11900,961,3733
11901,844,681
11902,233,3195
11903,705,325
11904,387,3973
11905,269,4891
11906,667,4163
11907,893,4810
11908,336,4839
11909,34,4325
11910,462,3976
11911,31,4123
11912,20,2126
11913,574,2281
11914,428,837
11915,751,4872
11916,799,1342
11917,746,4671
11918,673,151
11919,476,1917
11920,956,3702
11921,744,4591
11922,685,3220
11923,305,406
11924,889,2861
11925,720,142
11926,12,1556
11927,625,2403
11928,700,843
11929,838,4650
11930,518,1640
11931,908,482
11932,39,1174
11933,259,2306
11934,271,2406
11935,610,750
11936,641,4984
11937,294,712
11938,311,682
11939,952,843
11940,8,391
11941,513,457
11942,254,1000
11943,273,4512
11944,611,3697
11945,991,103
11946,881,1235
11947,395,2711
11948,386,3036
11949,240,3792
11950,407,4974
11951,292,3266
11952,664,1690
11953,985,1101
11954,42,4291
11955,596,3171
11956,850,395
11957,242,3649
11958,0,1928
11959,141,4958
11960,374,1527
11961,545,2851
11962,64,3471
11963,334,4205
11964,45,685
11965,870,266
11966,375,3803
11967,836,77
11968,88,2556
11969,551,914
11970,903,2739
11971,723,3978
11972,287,1757
11973,660,2475
11974,61,3690
11975,743,4529
11976,544,2792
11977,759,3705
11978,734,1975
11979,253,3571
11980,739,2124
11981,32,4314
11982,44,2767
11983,865,2719
11984,742,4807
11985,996,964
11986,661,2971
11987,148,2660
11988,109,4964
11989,555,37
11990,989,644
11991,89,2608
11992,599,2924
11993,223,2413
11994,940,4446
11995,556,4672
11996,448,2640
11997,772,4161
11998,855,1454
11999,479,2294
12000,732,4867
12001,866,4605
12002,282,1160
12003,581,1748
12004,429,747
12005,220,3896
12006,395,997
12007,941,90
12008,461,4882
12009,216,3166
12010,271,2673
12011,206,4704
12012,224,1644
12013,175,3112
12014,516,1918
12015,529,4632
12016,928,2666
12017,905,4847
12018,735,885
12019,594,1618
12020,158,4354
12021,134,2433
12022,219,4303
12023,165,1825
12024,791,2355
12025,551,2670
12026,552,3561
12027,268,2232
12028,477,812
12029,816,3189
12030,560,2229
12031,756,4899
12032,336,4271
12033,538,2505
12034,883,2646
12035,298,206
12036,338,1011
12037,86,3770
12038,335,533
12039,922,12
12040,983,4717
12041,662,842
12042,903,2456
12043,988,2456
12044,370,957
12045,88,1346
12046,678,3438
12047,760,4654
12048,232,3128
12049,276,2369
12050,499,3395
12051,452,4290
12052,950,3554
12053,923,3102
12054,172,3295
12055,234,2930
12056,291,4639
12057,562,4323
12058,156,1772
12059,186,4553
12060,85,1526
12061,628,1380
12062,60,1325
12063,699,2107
12064,204,1287
12065,677,2082
12066,620,4237
12067,204,904
12068,716,4045
12069,777,1950
12070,95,590
12071,415,2171
12072,387,1155
12073,451,3586
12074,711,4722
12075,455,1533
12076,963,4325
12077,604,554
12078,119,3324
12079,463,4201
12080,141,410
12081,682,1005
12082,737,4288
12083,863,2580
12084,840,2766
12085,677,2561
12086,420,4187
12087,284,3137
12088,102,1495
12089,183,4300
12090,134,1933
12091,768,1822
12092,553,3647
12093,766,1024
12094,68,1722
12095,181,3544
12096,86,3119
12097,263,714
12098,857,1173
12099,982,1087
12100,171,3871
12101,636,1397
12102,232,1087
12103,498,4197
12104,353,3380
12105,316,293
12106,343,4430
12107,74,851
12108,147,1585
12109,562,1911
12110,974,903
12111,348,4562
12112,520,1270
12113,768,2612
12114,968,2688
12115,702,1478
12116,947,2977
12117,966,1509
12118,33,3401
12119,838,790
12120,156,890
12121,333,3905
12122,994,3890
12123,153,934
12124,731,3836
12125,986,979
12126,386,3606
12127,234,1235
12128,679,3992
12129,349,3748
12130,987,2199
12131,399,1383
12132,326,1455
12133,286,669
12134,382,4743
12135,641,4963
12136,871,3446
12137,919,4435
12138,160,1735
12139,711,4297
12140,354,2788
12141,176,1796
12142,330,4022
12143,136,2714
12144,426,1050
12145,620,3184
12146,623,1995
12147,727,3936
12148,297,3549
12149,569,1884
12150,953,3861
12151,742,1934
12152,378,2377
12153,506,4477
12154,980,1210
12155,298,2176
12156,413,2714
12157,544,3249
12158,855,711
12159,860,199
12160,340,1705
12161,445,4259
12162,530,3224
12163,792,3719
12164,405,2517
12165,14,3033
12166,507,1557
12167,640,1459
12168,132,660
12169,637,3620
12170,656,4800
12171,210,4603
12172,664,3708
12173,223,1932
12174,670,2647
12175,907,4813
12176,146,3992
12177,496,1995
12178,831,3002
12179,885,3990
12180,849,3020
12181,344,2830
12182,202,378
12183,613,3204
12184,718,588
12185,819,218
12186,37,2153
12187,605,1537
12188,2,3980
12189,251,1642
12190,688,2025
12191,228,920
12192,59,3634
12193,526,626
12194,331,405
12195,206,3651
12196,187,2420
12197,533,3552
12198,66,1137
12199,536,2803
12200,23,669
12201,109,1290
12202,608,753
12203,782,483
12204,478,437
12205,53,914
12206,585,539
12207,666,1766
12208,229,3799
12209,395,1944
12210,304,1308
12211,644,1481
12212,375,3305
12213,729,3796
12214,89,1835
12215,735,4586
12216,599,1817
12217,816,1286
12218,133,1907
12219,666,1067
12220,828,131
12221,584,3107
12222,771,647
12223,734,769
12224,247,225
12225,79,3102
12226,826,244
12227,489,1949
12228,507,2250
12229,263,3286
12230,805,1057
12231,708,1357
12232,452,3221
12233,253,904
12234,120,1612
12235,247,383
12236,349,3352
12237,228,1861
12238,155,412
12239,782,861
12240,875,399
12241,674,3485
12242,621,1308
12243,108,3302
12244,894,2972
12245,229,3870
12246,840,3813
12247,984,482
12248,383,819
12249,717,2046
12250,610,2787
12251,184,624
12252,361,1054
12253,504,3070
12254,566,2325
12255,73,1437
12256,114,3671
12257,376,3484
12258,228,4475
12259,184,3748
12260,165,3795
12261,379,220
12262,867,1343
12263,196,3139
12264,904,3599
12265,830,646
12266,226,384
12267,86,822
12268,501,1438
12269,523,3520
12270,329,1607
12271,231,3356
12272,553,4398
12273,235,1736
12274,500,4941
12275,355,4162
12276,851,3113
12277,860,2450
12278,84,3883
12279,620,995
12280,85,4334
12281,568,4921
12282,430,3884
12283,362,3488
12284,890,1232
12285,186,1255
12286,325,3165
12287,464,3
12288,973,4410
12289,229,3965
12290,300,834
12291,763,2285
12292,248,38
12293,624,423
12294,342,3435
12295,590,2372
12296,667,3982
12297,98,2376
12298,507,1444
12299,680,3763
12300,816,399
12301,295,3737
12302,401,3894
12303,502,1887
12304,715,1468
12305,885,1810
12306,799,2544
12307,501,4205
12308,223,245
12309,28,753
12310,677,3981
12311,829,1192
12312,24,2758
12313,387,2540
12314,408,137
12315,225,398
12316,902,3688
12317,515,4083
12318,765,2813
12319,269,1042
12320,975,4192
12321,707,2027
12322,986,1069
12323,540,4614
12324,238,3198
12325,406,3106
12326,308,2954
12327,78,4291
12328,194,3917
12329,674,2400
12330,269,1639
12331,811,2756
12332,410,1765
12333,654,3318
12334,88,4867
12335,382,2399
12336,54,3644
12337,589,4654
12338,885,4403
12339,681,3143
12340,260,1490
12341,464,4676
12342,312,2094
12343,195,1032
12344,660,1563
12345,994,860
12346,377,683
12347,426,796
12348,530,2508
12349,734,798
12350,249,4677
12351,848,4191
12352,958,2240
12353,82,3466
12354,649,3787
12355,134,4829
12356,262,723
12357,385,463
12358,492,2725
12359,56,4943
12360,935,2489
12361,268,3134
12362,303,700
12363,242,1334
12364,4,6
12365,97,3864
12366,303,1736
12367,118,3833
12368,811,2199
12369,769,282
12370,264,4622
12371,3,4059
12372,680,3766
12373,39,1396
12374,633,1245
12375,330,2504
12376,405,238
12377,603,1342
12378,474,2248
12379,976,2659
12380,665,1256
12381,452,4401
12382,372,3189
12383,466,2046
12384,352,205
12385,957,4927
12386,850,1132
12387,124,2192
12388,826,643
12389,944,2947
12390,874,4148
12391,691,3449
12392,105,4991
12393,643,2822
12394,981,3645
12395,678,967
12396,65,2895
12397,75,4483
12398,400,1011
12399,135,2588
12400,646,74
12401,426,4151
12402,149,4406
12403,677,281
12404,996,1850
12405,208,3870
12406,371,489
12407,698,3508
12408,598,4268
12409,519,1821
12410,716,1986
12411,830,329
12412,645,2154
12413,254,4370
12414,546,2764
12415,853,4097
12416,275,2179
12417,84,4126
12418,369,1021
12419,607,3142
12420,297,3154
12421,435,2929
12422,725,68
12423,416,3306
12424,675,1820
12425,598,4105
12426,565,4512
12427,781,1311
12428,316,4641
12429,825,2946
12430,108,126
12431,392,4714
12432,36,4807
12433,584,3810
12434,180,1288
12435,98,1764
12436,734,2345
12437,812,4337
12438,586,1852
12439,24,1963
12440,873,358
12441,131,4266
12442,332,4027
12443,487,995
12444,828,4379
12445,0,4680
12446,297,3035
12447,777,4765
12448,860,3905
12449,178,2864
12450,917,2442
12451,492,4497
12452,973,1249
12453,108,656
12454,528,2415
12455,300,877
12456,414,595
12457,489,4426
12458,957,3887
12459,410,4586
12460,777,3497
12461,560,1535
12462,330,1382
12463,229,3267
12464,337,545
12465,951,2550
12466,901,4828
12467,198,2975
12468,479,2950
12469,47,1992
12470,695,4512
12471,387,2915
12472,919,797
12473,646,423
12474,695,87
12475,378,916
12476,750,1732
12477,86,4500
12478,643,3285
12479,766,1165
12480,865,4770
12481,963,4255
12482,93,3923
12483,860,4877
12484,793,4024
12485,134,3455
12486,113,812
12487,669,1151
12488,639,3239
12489,865,2901
12490,423,104
12491,140,2019
12492,128,4748
12493,526,416
12494,934,899
12495,622,3754
12496,163,2473
12497,431,4666
12498,531,528
12499,708,722
12500,281,2689
12501,582,3738
12502,765,4851
12503,776,843
12504,920,2608
12505,153,1826
12506,511,270
12507,840,2648
12508,35,43
12509,34,3123
12510,219,4283
12511,554,1071
12512,273,3436
12513,101,2310
12514,44,3403
12515,708,2422
12516,123,310
12517,106,1230
12518,668,3149
12519,717,4942
12520,25,4875
12521,778,180
12522,998,3223
12523,788,3612
12524,883,4046
12525,235,1496
12526,655,4925
12527,149,2296
12528,214,368
12529,286,308
12530,782,3224
12531,473,3112
12532,126,2046
12533,395,1395
12534,769,3290
12535,958,1607
12536,495,368
12537,119,4905
12538,722,1357
12539,75,4876
12540,393,2154
12541,155,1651
12542,307,4587
12543,11,4217
12544,390,4203
12545,597,3061
12546,202,387
12547,304,4335
12548,627,1561
12549,483,2248
12550,825,2585
12551,133,116
12552,429,4293
12553,322,106
12554,769,4822
12555,710,808
12556,430,316
12557,787,4176
12558,125,12
12559,147,4979
12560,727,315
12561,867,4449
12562,342,1588
12563,681,1793
12564,32,1543
12565,20,1680
12566,529,1312
12567,987,3094
12568,402,4547
12569,76,1206
12570,97,1227
12571,789,162
12572,954,2123
12573,139,4937
12574,974,315
12575,879,2142
12576,42,1622
12577,474,2907
12578,369,1124
12579,899,3103
12580,589,2064
12581,430,1339
12582,113,1420
12583,817,174
12584,994,1467
12585,256,3845
12586,473,711
12587,628,1552
12588,375,3168
12589,689,2622
12590,914,2965
12591,558,3608
12592,216,3060
12593,481,3632
12594,32,2510
12595,834,2327
12596,334,3776
12597,886,3164
12598,420,4673
12599,758,4675
12600,319,1864
12601,472,3561
12602,588,905
12603,524,1876
12604,236,1009
12605,471,2572
12606,380,2052
12607,339,3696
12608,739,1399
12609,100,2096
12610,385,4964
12611,805,1124
12612,126,4066
12613,759,1722
12614,133,4739
12615,974,4194
12616,649,4104
12617,892,4756
12618,851,2590
12619,266,3573
12620,724,3283
12621,88,3665
12622,308,549
12623,176,204
12624,475,274
12625,533,4812
12626,262,3235
12627,782,4159
12628,965,2747
12629,16,942
12630,973,375
12631,430,2761
12632,694,2304
12633,998,4721
12634,432,4090
12635,143,3334
12636,441,3682
12637,422,2539
12638,990,3157
12639,672,2319
12640,189,3083
12641,982,2236
12642,651,1951
12643,867,2618
12644,224,359
12645,389,4778
12646,515,1710
12647,316,4622
12648,927,3973
12649,985,4368
12650,799,3224
12651,949,4276
12652,63,1167
12653,867,4925
12654,281,3090
12655,164,4390
12656,825,314
12657,57,616
12658,772,567
12659,593,1461
12660,150,2774
12661,927,2820
12662,845,263
12663,507,3113
12664,875,4195
12665,993,3916
12666,772,2782
12667,693,482
12668,355,110
12669,658,2126
12670,433,4753
12671,992,998
12672,461,2098
12673,174,4415
12674,755,371
12675,383,4858
12676,870,4612
12677,526,185
12678,19,2977
12679,267,3807
12680,399,497
12681,418,4466
12682,410,2407
12683,475,781
12684,529,3845
12685,461,943
12686,940,1829
12687,316,4569
12688,337,890
12689,9,2489
12690,992,382
12691,329,892
12692,228,4777
12693,689,282
12694,136,3037
12695,701,2737
12696,632,4617
12697,872,4831
12698,631,3749
12699,675,162
12700,958,4592
12701,735,4215
12702,241,3575
12703,760,2869
12704,372,996
12705,938,1921
12706,657,2017
12707,32,1234
12708,952,3692
12709,300,1534
12710,168,1678
12711,197,1155
12712,771,1382
12713,644,4709
12714,190,3443
12715,78,4634
12716,314,4857
12717,141,3318
12718,1,4335
12719,701,4483
12720,405,4914
12721,918,4795
12722,957,4560
12723,968,4908
12724,691,1649
12725,358,936
12726,443,462
12727,751,1283
12728,337,3352
12729,324,2760
12730,469,1062
12731,650,2944
12732,305,2234
12733,373,4599
12734,959,1860
12735,357,4872
12736,180,4036
12737,983,824
12738,204,4832
12739,339,871
12740,880,80
12741,772,708
12742,157,210
12743,561,1309
12744,24,2382
12745,402,400
12746,237,1515
12747,716,4703
12748,459,1042
12749,53,272
12750,426,891
12751,54,1440
12752,359,1551
12753,823,871
12754,491,336
12755,167,4359
12756,335,1132
12757,136,3645
12758,337,2591
12759,203,120
12760,986,4265
12761,292,2997
12762,408,2822
12763,365,166
12764,788,2952
12765,164,272
12766,671,2857
12767,12,401
12768,576,3895
12769,554,4669
12770,461,4117
12771,917,2734
12772,980,181
12773,806,2253
12774,736,1150
12775,422,71
12776,71,2291
12777,935,3411
12778,399,2647
12779,983,3903
12780,435,3263
12781,658,3259
12782,9,1842
12783,698,3655
12784,450,4923
12785,417,2966
12786,946,4413
12787,802,2475
12788,33,3615
12789,441,2543
12790,710,982
12791,972,1016
12792,358,3821
12793,110,4088
12794,152,2099
12795,42,983
12796,975,356
12797,89,3809
12798,60,2203
12799,780,4859
12800,591,4316
12801,114,4779
12802,31,4813
12803,184,841
12804,985,3815
12805,384,3048
12806,773,2356
12807,679,2161
12808,583,4449
12809,328,222
12810,506,2346
12811,311,1496
12812,191,1056
12813,156,19
12814,317,4364
12815,670,1074
12816,98,4500
12817,646,3455
12818,609,3567
12819,895,3766
12820,859,536
12821,615,133
12822,547,3503
12823,641,4320
12824,172,1660
12825,219,3136
12826,11,774
12827,408,1261
12828,314,1392
12829,974,3819
12830,823,4440
12831,338,1027
12832,677,1536
12833,183,4087
12834,866,2322
12835,234,3060
12836,962,4241
12837,590,908
12838,954,1559
12839,703,4590
12840,900,1556
12841,553,1740
12842,609,1143
12843,405,2655
12844,872,1079
12845,912,1339
12846,390,3998
12847,731,1000
12848,686,3821
12849,919,1765
12850,80,2351
12851,133,3352
12852,146,1212
12853,338,2508
12854,254,1550
12855,908,1537
12856,88,4008
12857,93,2442
12858,935,1188
12859,230,1901
12860,733,4200
12861,521,3434
12862,270,2695
12863,834,1452
12864,603,2425
12865,941,2091
12866,502,776
12867,363,2422
12868,580,1683
12869,787,4420
12870,260,2609
12871,249,1528
12872,675,2856
12873,442,2711
12874,936,3329
12875,229,3798
12876,771,3832
12877,836,2305
12878,771,604
12879,275,734
12880,810,1165
12881,884,1034
12882,454,3168
12883,371,960
12884,974,4601
12885,852,3647
12886,362,2563
12887,46,3861
12888,56,1019
12889,151,275
12890,929,1122
12891,192,3581
12892,868,3477
12893,332,1498
12894,648,2873
12895,574,2496
12896,590,353
12897,587,313
12898,121,1024
12899,669,1973
12900,523,3692
12901,835,3492
12902,452,3612
12903,346,3527
12904,525,1787
12905,887,579
12906,314,3122
12907,575,535
12908,440,1352
12909,501,1456
12910,613,2722
12911,791,1491
12912,5,12
12913,288,1898
12914,56,4629
12915,809,820
12916,662,2739
12917,694,2752
12918,872,4386
12919,113,3829
12920,644,2467
12921,881,3372
12922,342,2688
12923,478,4239
12924,595,2045
12925,686,1130
12926,821,4650
12927,247,2053
12928,520,1057
12929,583,4272
12930,349,3658
12931,5,3299
12932,99,1680
12933,878,2813
12934,591,4767
12935,19,2010
12936,121,1073
12937,227,3037
12938,568,3243
12939,732,4519
12940,961,1286
12941,389,3465
12942,308,3191
12943,422,4859
12944,320,1863
12945,903,4489
12946,901,3455
12947,527,54
12948,53,3654
12949,680,11
12950,742,4511
12951,5,4120
12952,544,2033
12953,614,1251
12954,844,163
12955,20,2326
12956,770,2575
12957,236,2762
12958,197,3163
12959,41,3581
12960,967,464
12961,473,1138
12962,292,2434
12963,195,1313
12964,435,3644
12965,730,2177
12966,899,1319
12967,759,671
12968,583,1297
12969,924,2667
12970,289,965
12971,803,3254
12972,710,3043
12973,948,3330
12974,190,3346
12975,31,1864
12976,956,3056
12977,839,3833
12978,741,1812
12979,500,3092
12980,781,4571
12981,39,1126
12982,780,2525
12983,520,4264
12984,480,3994
12985,632,3297
12986,873,4413
12987,968,2512
12988,609,4887
12989,161,3269
12990,837,1850
12991,582,1850
12992,334,3327
12993,59,2451
12994,489,4619
12995,373,1795
12996,434,4054
12997,647,2137
12998,718,60
12999,497,1572
13000,30,52
13001,957,4979
13002,982,2480
13003,927,2772
13004,146,2818
13005,678,4564
13006,108,3080
13007,457,2349
13008,344,655
13009,879,500
13010,205,2002
13011,566,2042
13012,499,1866
13013,873,4940
13014,387,1925
13015,312,4565
13016,796,4635
13017,231,2969
13018,432,4689
13019,857,601
13020,939,2872
13021,531,4449
13022,125,260
13023,193,3101
13024,486,2181
13025,381,1383
13026,592,739
13027,686,4546
13028,89,462
13029,672,961
13030,57,4185
13031,887,3687
13032,792,768
13033,85,482
13034,592,2672
13035,99,1544
13036,404,1762
13037,449,4359
13038,534,2532
13039,910,2440
13040,335,294
13041,224,3139
13042,416,2362
13043,169,2506
13044,862,2896
13045,43,1020
13046,52,1845
13047,607,3530
13048,452,280
13049,94,1149
13050,541,104
13051,561,203
13052,83,4472
13053,562,1617
13054,118,464
13055,490,3176
13056,37,3531
13057,287,696
13058,608,678
13059,404,4769
13060,81,1823
13061,221,3428
13062,900,1874
13063,158,2743
13064,202,3974
13065,814,3032
13066,158,2790
13067,186,1748
13068,605,4846
13069,40,3560
13070,368,2473
13071,879,3661
13072,755,4765
13073,59,2580
13074,892,2459
13075,439,2809
13076,486,3145
13077,902,893
13078,873,2242
13079,986,138
13080,498,1692
13081,123,2947
13082,738,1719
13083,430,2845
13084,183,775
13085,361,1635
13086,827,4422
13087,938,161
13088,731,627
13089,951,891
13090,534,3713
13091,275,2544
13092,373,4463
13093,732,3617
13094,473,4118
13095,950,237
13096,619,1261
13097,500,3884
13098,665,4671
13099,116,1510
13100,21,4844
13101,606,4660
13102,891,3607
13103,44,1589
13104,859,1329
13105,70,3658
13106,728,3478
13107,488,1350
13108,539,3305
13109,288,1712
13110,907,1159
13111,823,58
13112,502,3830
13113,908,1323
13114,749,3762
13115,360,1833
13116,493,4125
13117,117,3894
13118,761,1177
13119,122,1752
13120,80,3858
13121,742,2289
13122,284,845
13123,286,4305
13124,782,1402
13125,382,1164
13126,567,2510
13127,733,2592
13128,791,3799
13129,591,2234
13130,228,909
13131,19,828
13132,385,3000
13133,978,3342
13134,263,4401
13135,869,2669
13136,542,4932
13137,250,2009
13138,180,1472
13139,359,3470
13140,214,2562
13141,507,2318
13142,154,2934
13143,532,3636
13144,776,2661
13145,667,496
13146,894,2673
13147,923,856
13148,299,2606
13149,506,2464
13150,671,2552
13151,225,4720
13152,143,4988
13153,202,4564
13154,414,4937
13155,264,2376
13156,256,2866
13157,927,3749
13158,86,3984
13159,722,124
13160,716,3760
13161,513,2787
13162,678,2416
13163,776,794
13164,563,2363
13165,58,4561
13166,115,2635
13167,644,1985
13168,891,199
13169,231,1483
13170,176,1823
13171,378,103
13172,515,740
13173,776,580
13174,367,3551
13175,683,3697
13176,22,3469
13177,417,4644
13178,313,2937
13179,824,3943
13180,272,111
13181,568,4785
13182,348,3138
13183,896,2829
13184,190,3134
13185,175,3914
13186,840,2270
13187,903,2696
13188,950,692
13189,341,1133
13190,404,901
13191,641,2084
13192,213,1841
13193,156,2682
13194,825,1487
13195,726,1324
13196,485,3818
13197,944,2136
13198,462,2296
13199,291,2146
13200,989,2514
13201,624,2749
13202,179,2886
13203,667,2561
13204,512,125
13205,975,3858
13206,95,1221
13207,210,1589
13208,972,2553
13209,633,2775
13210,509,1789
13211,967,696
13212,91,3209
13213,72,4339
13214,127,1323
13215,47,843
13216,636,1505
13217,719,2921
13218,848,692
13219,197,503
13220,739,4770
13221,960,1400
13222,745,1620
13223,815,4615
13224,696,1896
13225,40,738
13226,183,278
13227,957,352
13228,696,4438
13229,910,2665
13230,424,3825
13231,924,4292
13232,762,1126
13233,279,4444
13234,776,2585
13235,821,1914
13236,72,4599
13237,467,713
13238,413,4652
13239,624,3774
13240,119,4240
13241,401,104
13242,998,4694
13243,396,4915
13244,244,926
13245,955,4009
13246,904,134
13247,128,1853
13248,863,4192
13249,119,4500
13250,728,2335
13251,340,605
13252,719,4523
13253,678,2092
13254,730,1961
13255,231,3870
13256,885,1708
13257,189,299
13258,555,1944
13259,657,210
13260,163,4739
13261,841,307
13262,854,165
13263,749,3589
13264,5,4191
13265,998,2555
13266,227,2598
13267,133,3554
13268,10,3926
13269,650,21
13270,449,1648
13271,91,863
13272,240,1998
13273,706,4266
13274,62,1196
13275,765,648
13276,567,4496
13277,736,431
13278,985,1895
13279,40,3712
13280,679,1205
13281,226,588
13282,909,1306
13283,729,3614
13284,405,4640
13285,982,4923
13286,683,4464
13287,395,2092
13288,789,3504
13289,644,4296
13290,948,4111
13291,9,3932
13292,921,2500
