FollowerID,FollowingUserID,FollowedUserID
19437,799,2218
19438,949,1238
19439,2646,4309
19440,2381,2849
19441,1278,515
19442,1363,1052
19443,3544,3894
19444,30,3471
19445,1397,303
19446,2658,3858
19447,2400,2274
19448,4185,4198
19449,3986,1405
19450,3777,2892
19451,2967,411
19452,2463,2710
19453,2734,1078
19454,1109,1445
19455,552,3382
19456,4358,1981
19457,1653,1533
19458,1156,3555
19459,3869,1505
19460,4257,4562
19461,1307,1998
19462,1793,970
19463,4713,3849
19464,1373,3057
19465,1929,3515
19466,2763,4247
19467,2406,283
19468,1939,4019
19469,506,4933
19470,2614,115
19471,76,1827
19472,2486,732
19473,476,3897
19474,2761,1004
19475,3698,4891
19476,1921,4476
19477,3608,3961
19478,1766,3044
19479,969,2183
19480,888,2025
19481,1962,431
19482,1735,621
19483,4352,3612
19484,4021,1572
19485,652,3538
19486,2705,2923
19487,2481,3497
19488,1558,496
19489,1689,4762
19490,2179,667
19491,634,4198
19492,4516,3958
19493,4978,1337
19494,4688,4598
19495,2610,3402
19496,2621,2409
19497,2505,4490
19498,2191,4085
19499,2370,1919
19500,1525,4632
19501,3487,4648
19502,2179,1626
19503,732,2408
19504,2086,1196
19505,1033,4538
19506,4913,3080
19507,1442,3354
19508,4681,436
19509,1430,3685
19510,587,4718
19511,2545,3966
19512,1064,4944
19513,115,253
19514,1432,3193
19515,4656,2837
19516,4696,736
19517,1525,2585
19518,3509,2177
19519,3223,1303
19520,3894,4583
19521,2968,1510
19522,2762,2302
19523,3216,1495
19524,2871,4119
19525,4033,4871
19526,2127,1779
19527,3617,3512
19528,2936,2274
19529,1795,208
19530,3265,568
19531,1111,2413
19532,1963,4659
19533,2668,2900
19534,4434,1445
19535,1216,3690
19536,1611,4694
19537,4925,315
19538,2502,3599
19539,3706,4158
19540,1925,1736
19541,304,4006
19542,2865,435
19543,2592,4945
19544,1137,4484
19545,3007,4440
19546,4643,3680
19547,1969,2622
19548,2479,580
19549,45,4491
19550,4552,4410
19551,2430,4887
19552,742,58
19553,3061,2353
19554,423,2267
19555,3757,754
19556,2631,465
19557,843,4047
19558,2515,4898
19559,969,4399
19560,1380,3246
19561,4227,4215
19562,4027,4944
19563,766,3637
19564,3843,3181
19565,1416,1842
19566,2799,3862
19567,4054,2685
19568,1071,3942
19569,4618,3773
19570,1251,150
19571,2642,190
19572,3130,4954
19573,637,1784
19574,4037,2612
19575,4169,2570
19576,2254,2158
19577,4230,2323
19578,3599,851
19579,641,4685
19580,4943,2960
19581,3460,209
19582,646,829
19583,545,297
19584,1783,1772
19585,545,2518
19586,3734,3803
19587,642,1361
19588,4909,3242
19589,243,72
19590,1967,4488
19591,4186,2674
19592,862,2900
19593,4257,3659
19594,3893,435
19595,4858,2798
19596,3213,3283
19597,2698,1040
19598,2836,3366
19599,2534,1712
19600,3355,3077
19601,2165,4448
19602,4724,742
19603,3832,3713
19604,2066,780
19605,1905,4289
19606,3683,2228
19607,3896,3123
19608,2110,1511
19609,4707,577
19610,4197,1894
19611,574,1268
19612,4559,3143
19613,2839,1005
19614,4521,1840
19615,4803,1904
19616,1726,3448
19617,3464,4407
19618,940,4679
19619,96,3303
19620,584,1220
19621,4811,1058
19622,1805,3147
19623,2553,3073
19624,881,1691
19625,3385,3088
19626,3074,3251
19627,1897,2087
19628,1222,2667
19629,1863,1874
19630,4740,2627
19631,4056,2220
19632,598,4883
19633,4946,650
19634,1221,246
19635,2819,4356
19636,4157,4794
19637,4872,4706
19638,1008,1369
19639,1641,3494
19640,812,559
19641,4591,2732
19642,368,3143
19643,2999,2293
19644,4261,3794
19645,4365,3443
19646,684,4053
19647,3576,4670
19648,4957,2746
19649,2954,496
19650,2785,3771
19651,3394,3420
19652,937,1122
19653,4828,2976
19654,3638,4948
19655,3917,1216
19656,1131,2835
19657,399,3840
19658,3792,2224
19659,2202,3253
19660,53,4566
19661,3320,1460
19662,3141,32
19663,2358,664
19664,3346,3140
19665,4864,1762
19666,4552,3584
19667,1404,817
19668,4805,3298
19669,3461,4696
19670,4393,4827
19671,3042,2835
19672,3138,4290
19673,2354,2264
19674,4911,549
19675,1026,3104
19676,1614,4914
19677,134,51
19678,685,4028
19679,832,1636
19680,2130,3945
19681,2999,2218
19682,4675,4845
19683,2659,3372
19684,4674,2526
19685,4294,1176
19686,2983,3185
19687,3858,3322
19688,3593,1994
19689,991,3248
19690,874,857
19691,3539,3513
19692,3506,2814
19693,4221,3089
19694,1414,2843
19695,3653,415
19696,2933,1550
19697,3805,1491
19698,3317,3398
19699,718,4557
19700,722,3479
19701,1679,4196
19702,1340,775
19703,1461,3559
19704,4391,88
19705,4234,3390
19706,3947,331
19707,3335,2591
19708,3194,2020
19709,1059,2006
19710,1459,813
19711,1846,3832
19712,1155,529
19713,2711,1612
19714,801,2055
19715,4297,1089
19716,2530,4700
19717,1628,2132
19718,3434,1449
19719,818,2449
19720,3587,575
19721,4931,3310
19722,549,1520
19723,829,625
19724,3152,3668
19725,1089,987
19726,4814,4066
19727,3590,3923
19728,3161,3742
19729,2929,2701
19730,2902,4605
19731,4005,1343
19732,4059,578
19733,752,250
19734,3918,760
19735,717,3662
19736,698,4127
19737,1851,3852
19738,1392,2470
19739,4523,1083
19740,1472,4932
19741,3383,326
19742,1735,3697
19743,267,1442
19744,4821,4209
19745,2795,959
19746,1320,2339
19747,82,2494
19748,4985,3669
19749,4379,1228
19750,1677,3006
19751,2915,4454
19752,4809,3076
19753,4163,3275
19754,941,1303
19755,1469,3268
19756,1890,4119
19757,3462,2470
19758,4191,3713
19759,3632,2831
19760,3471,4929
19761,3581,2996
19762,3424,1725
19763,4683,2275
19764,2962,174
19765,2106,3280
19766,3540,3705
19767,3851,1041
19768,3741,2656
19769,2835,4883
19770,1015,4928
19771,1892,3589
19772,1587,212
19773,3142,35
19774,1804,2894
19775,1193,1736
19776,1148,3506
19777,3170,4109
19778,998,154
19779,2774,383
19780,2940,2497
19781,1541,3444
19782,4004,1777
19783,1065,2822
19784,1598,1434
19785,3807,252
19786,4068,4506
19787,4988,2769
19788,3539,2007
19789,2862,4661
19790,4654,3354
19791,4040,1739
19792,503,1023
19793,3125,3456
19794,3725,3570
19795,4590,1897
19796,2923,2063
19797,4390,2019
19798,3549,2103
19799,3476,4701
19800,1064,1640
19801,662,4571
19802,2180,3591
19803,937,2613
19804,4818,1737
19805,4076,3449
19806,4815,3495
19807,4554,1405
19808,4530,2006
19809,282,3218
19810,3830,1143
19811,366,4732
19812,2049,1414
19813,4874,1527
19814,1105,2192
19815,1596,881
19816,1350,1232
19817,4322,2988
19818,3880,4664
19819,3224,4736
19820,778,2659
19821,1008,248
19822,4992,1642
19823,798,3910
19824,40,1817
19825,3649,2489
19826,656,1007
19827,1529,4334
19828,731,1076
19829,1547,1683
19830,4841,2163
19831,6,2272
19832,3599,3878
19833,2283,1913
19834,3581,1020
19835,1015,1250
19836,2254,996
19837,3290,4513
19838,2612,347
19839,3460,4122
19840,3694,4196
19841,3476,4942
19842,2366,3878
19843,642,4556
19844,1796,2830
19845,4973,1301
19846,2687,2419
19847,2203,3396
19848,270,2637
19849,4912,1479
19850,1746,3187
19851,4018,2788
19852,4683,4442
19853,1228,2258
19854,4364,3918
19855,926,4133
19856,4911,1211
19857,737,3303
19858,1681,1556
19859,2606,3937
19860,4853,851
19861,4244,3556
19862,4168,2748
19863,3410,497
19864,2507,1492
19865,964,4962
19866,3689,3470
19867,2131,1678
19868,2071,166
19869,3639,1613
19870,3515,1075
19871,1652,203
19872,4731,3924
19873,809,4842
19874,1211,2865
19875,568,1083
19876,815,4773
19877,4571,1136
19878,2050,4543
19879,1802,2762
19880,2607,2209
19881,304,2311
19882,1551,637
19883,1761,3063
19884,672,1464
19885,557,4036
19886,2322,2512
19887,3571,2632
19888,414,3196
19889,2758,660
19890,2321,2857
19891,3257,1885
19892,4501,4086
19893,921,244
19894,3984,2059
19895,3325,2215
19896,3756,2780
19897,1846,4870
19898,2199,1256
19899,3120,2433
19900,1091,4486
19901,2556,1469
19902,3451,3421
19903,855,706
19904,1363,390
19905,282,3748
19906,4387,1086
19907,4468,3944
19908,1412,2484
19909,307,127
19910,2133,3460
19911,4425,1684
19912,2676,4624
19913,1884,1632
19914,2557,1709
19915,3582,3220
19916,2187,2053
19917,1863,3578
19918,4239,2551
19919,748,4487
19920,4935,1505
19921,3585,4144
19922,193,4974
19923,4707,405
19924,2804,2362
19925,3843,4198
19926,4970,2047
19927,2380,4236
19928,4538,4577
19929,1752,147
19930,1169,3209
19931,2514,4351
19932,963,4057
19933,2549,3054
19934,4087,1946
19935,1206,3982
19936,792,3796
19937,1848,2289
19938,3510,137
19939,1991,3761
19940,544,83
19941,3860,4899
19942,1558,394
19943,1173,3988
19944,1121,2404
19945,1998,4766
19946,1096,2913
19947,4993,3273
19948,445,523
19949,2287,1843
19950,3262,4947
19951,2447,4432
19952,357,4815
19953,950,979
19954,2196,3797
19955,1625,4282
19956,3521,3216
19957,4180,624
19958,2353,3439
19959,4169,2740
19960,4667,4074
19961,4162,3845
19962,196,3484
19963,401,1197
19964,4584,267
19965,979,3010
19966,1120,2871
19967,498,1847
19968,1904,170
19969,2830,4036
19970,2291,4069
19971,140,3362
19972,3093,3376
19973,4921,447
19974,985,4163
19975,3850,773
19976,653,3933
19977,1218,2549
19978,4015,516
19979,1442,3907
19980,644,4138
19981,726,931
19982,871,596
19983,333,777
19984,3008,1817
19985,2874,1673
19986,4070,2733
19987,35,2593
19988,3334,2202
19989,4940,1901
19990,3654,2633
19991,1596,2948
19992,4339,424
19993,1480,1235
19994,2143,2308
19995,1032,4756
19996,1978,4913
19997,1979,1277
19998,3110,1788
19999,3415,2645
20000,4856,2033
20001,390,2044
20002,4724,3286
20003,4577,4069
20004,4033,1414
20005,3519,1826
20006,2024,3237
20007,1541,1114
20008,3741,3487
20009,3738,4889
20010,4169,4229
20011,369,1463
20012,3904,178
20013,419,1758
20014,2542,4028
20015,900,3357
20016,707,3468
20017,4188,839
20018,1653,2053
20019,3045,3336
20020,1239,4919
20021,3535,3647
20022,3069,1305
20023,3166,2665
20024,2244,1801
20025,3043,4851
20026,1515,3935
20027,2408,1375
20028,2908,2238
20029,4107,3955
20030,1204,2630
20031,1619,1877
20032,1737,4865
20033,4009,4729
20034,4892,268
20035,1897,2278
20036,133,2366
20037,4995,290
20038,1333,3260
20039,302,2357
20040,1036,4358
20041,2979,116
20042,2780,1502
20043,4839,2460
20044,3023,2898
20045,282,1533
20046,4292,236
20047,4561,4900
20048,4161,1580
20049,1353,378
20050,3776,4585
20051,1730,2082
20052,2975,3353
20053,4430,4324
20054,4507,3431
20055,3170,1798
20056,2746,293
20057,2047,624
20058,2506,761
20059,2084,3492
20060,4707,3792
20061,939,2424
20062,1407,1894
20063,3368,487
20064,1066,1801
20065,2284,1757
20066,231,4888
20067,2135,2102
20068,941,3957
20069,4023,2286
20070,2983,1749
20071,4893,4207
20072,3045,4843
20073,4015,3186
20074,4847,602
20075,305,476
20076,3337,1616
20077,4239,3296
20078,4333,2382
20079,4380,2102
20080,2132,2971
20081,3725,2795
20082,1448,4197
20083,4914,1091
20084,1788,3239
20085,3341,714
20086,3199,3805
20087,1033,3165
20088,3553,2291
20089,1699,2991
20090,98,3339
20091,484,2554
20092,3207,670
20093,413,3121
20094,56,125
20095,493,4473
20096,2821,3700
20097,2007,3956
20098,26,409
20099,2586,89
20100,3968,666
20101,1057,401
20102,3364,2369
20103,4259,365
20104,4094,4221
20105,4674,1128
20106,2419,2435
20107,3181,4872
20108,906,1960
20109,106,675
20110,4047,756
20111,1208,2484
20112,2199,3324
20113,4615,4576
20114,4450,45
20115,653,2802
20116,1130,3177
20117,3482,2277
20118,3184,1071
20119,414,1738
20120,389,1754
20121,2570,3301
20122,613,1519
20123,559,4092
20124,4749,525
20125,4546,1402
20126,4231,1745
20127,2675,1051
20128,2076,4129
20129,1160,4615
20130,649,4936
20131,3068,3172
20132,1700,4649
20133,1380,2382
20134,280,625
20135,3923,947
20136,3225,3331
20137,624,566
20138,3457,2672
20139,545,613
20140,2776,1482
20141,4892,2478
20142,4346,3736
20143,301,4262
20144,1929,4618
20145,252,1650
20146,3377,2055
20147,4470,4953
20148,2311,2161
20149,3722,1062
20150,1716,3464
20151,626,1449
20152,1758,491
20153,3843,3280
20154,2448,3178
20155,4679,4580
20156,3726,1757
20157,2396,108
20158,1022,1330
20159,3936,4226
20160,3949,1010
20161,2746,4861
20162,2627,2482
20163,2748,4536
20164,1264,700
20165,2562,263
20166,3567,4431
20167,1600,1639
20168,4690,191
20169,2015,3478
20170,544,1653
20171,3126,1914
20172,2399,2645
20173,2195,2382
20174,976,2241
20175,2873,2007
20176,4143,823
20177,1160,1453
20178,3061,1611
20179,2486,2199
20180,1520,4062
20181,982,3595
20182,36,1713
20183,3683,2790
20184,682,4983
20185,3650,4402
20186,1374,3191
20187,3875,1199
20188,3715,2029
20189,2618,3634
20190,3707,1777
20191,1649,956
20192,4533,4205
20193,496,2194
20194,139,4478
20195,2144,3947
20196,1320,4640
20197,1407,4815
20198,1049,2769
20199,2240,912
20200,1976,278
20201,731,3541
20202,1757,2789
20203,667,2208
20204,1620,203
20205,4004,1861
20206,201,2461
20207,2323,246
20208,3627,4997
20209,30,943
20210,1165,2476
20211,1989,2607
20212,2512,797
20213,3275,2849
20214,4152,1919
20215,196,1986
20216,1940,3280
20217,4802,3814
20218,2029,1375
20219,1136,2716
20220,577,2911
20221,1797,2371
20222,491,3445
20223,1247,4934
20224,553,457
20225,1831,3701
20226,3577,1353
20227,2560,4561
20228,3427,4739
20229,2245,4246
20230,2709,1511
20231,1626,3791
20232,4888,4973
20233,163,1705
20234,2631,1787
20235,243,437
20236,4674,2521
20237,744,1939
20238,2070,3597
20239,4322,2756
20240,82,1470
20241,4882,3124
20242,2499,4206
20243,3914,271
20244,2769,2036
20245,3867,227
20246,3752,3193
20247,3876,2849
20248,1437,1272
20249,965,4853
20250,2599,3504
20251,2258,1862
20252,1548,3083
20253,940,333
20254,74,1770
20255,532,867
20256,876,3319
20257,3062,4925
20258,986,262
20259,2476,3269
20260,1764,4649
20261,1321,2982
20262,3474,298
20263,3345,2350
20264,3591,227
20265,3597,1423
20266,428,3695
20267,4418,1989
20268,1873,4448
20269,3640,2448
20270,3489,1664
20271,96,1901
20272,3261,4802
20273,115,3408
20274,4378,3198
20275,4225,1320
20276,4147,2719
20277,4553,4493
20278,4679,4078
20279,141,2700
20280,1537,921
20281,2132,3385
20282,104,353
20283,3699,4675
20284,221,1337
20285,2197,4365
20286,751,840
20287,2557,4659
20288,3352,3632
20289,4465,2086
20290,525,4357
20291,3550,4349
20292,4536,1914
20293,185,1593
20294,451,365
20295,3486,1621
20296,3931,3579
20297,2150,2928
20298,1163,438
20299,1742,1829
20300,2222,3433
20301,13,1194
20302,4396,192
20303,3524,3904
20304,3582,1947
20305,290,3399
20306,3372,3758
20307,852,3448
20308,4177,2140
20309,282,4876
20310,1746,2545
20311,1225,2683
20312,3335,3860
20313,423,3450
20314,695,1847
20315,2000,3345
20316,1658,1063
20317,1308,4449
20318,4568,857
20319,2982,2928
20320,374,2994
20321,2017,4990
20322,2993,319
20323,980,4548
20324,4470,4504
20325,3058,4074
20326,2998,4584
20327,4325,14
20328,810,3783
20329,3616,3228
20330,2516,3991
20331,3004,17
20332,1647,4023
20333,3037,1202
20334,968,1096
20335,4165,3185
20336,3138,1396
20337,1445,597
20338,3586,3700
20339,3676,1250
20340,1699,3081
20341,2849,2976
20342,482,3731
20343,3189,2798
20344,514,2719
20345,4763,3898
20346,4156,1689
20347,4774,355
20348,4699,489
20349,1199,1750
20350,2871,1493
20351,3192,3568
20352,4105,3290
20353,4131,324
20354,2669,113
20355,4317,4333
20356,76,270
20357,2892,3049
20358,2043,4651
20359,3365,2934
20360,467,3523
20361,1238,2563
20362,1583,517
20363,3475,3624
20364,3901,285
20365,1968,2475
20366,3011,771
20367,2641,3968
20368,1835,241
20369,2985,4525
20370,4259,1150
20371,471,1969
20372,4767,2634
20373,4505,4267
20374,791,846
20375,1305,335
20376,2241,2071
20377,2236,4615
20378,4842,2887
20379,231,4633
20380,3896,306
20381,2799,3638
20382,3423,4160
20383,1995,4424
20384,1842,2358
20385,3514,4870
20386,4201,3572
20387,848,4039
20388,1046,2149
20389,2039,4189
20390,32,901
20391,4586,2352
20392,3609,1718
20393,2486,4261
20394,2104,2090
20395,3724,3904
20396,319,3754
20397,2894,334
20398,1516,757
20399,4296,4486
20400,953,3911
20401,3439,3026
20402,445,2158
20403,1618,3678
20404,1379,3352
20405,461,2734
20406,2945,4763
20407,1330,570
20408,3737,1351
20409,2266,1995
20410,2248,2219
20411,4078,1214
20412,4717,3442
20413,4258,2879
20414,766,4940
20415,1275,4598
20416,1701,4209
20417,4350,4964
20418,2126,1743
20419,409,3600
20420,1486,431
20421,1254,276
20422,2146,3813
20423,3479,4267
20424,2051,900
20425,1648,2477
20426,3086,3457
20427,1502,1125
20428,638,2522
20429,259,2429
20430,1130,4451
20431,1228,852
20432,2560,23
20433,4698,730
20434,2158,477
20435,4695,2125
20436,1656,3589
20437,3685,3253
20438,146,194
20439,3931,4689
20440,3701,2502
20441,2913,2030
20442,3997,4363
20443,1948,2881
20444,2464,4305
20445,4854,4028
20446,2019,4186
20447,4349,1634
20448,206,4200
20449,3258,435
20450,2305,508
20451,3895,207
20452,432,4454
20453,2316,2718
20454,2679,1300
20455,1764,4327
20456,1845,222
20457,3573,351
20458,939,4140
20459,2268,1805
20460,4054,532
20461,4679,1864
20462,2993,2486
20463,115,2424
20464,1418,585
20465,2181,2555
20466,4822,3761
20467,3757,3134
20468,153,4128
20469,3780,2670
20470,2533,835
20471,1656,4401
20472,1366,1040
20473,4723,4888
20474,2733,1678
20475,2381,2228
20476,2465,1045
20477,3181,4891
20478,119,4484
20479,1444,713
20480,3115,3354
20481,4640,579
20482,1600,3316
20483,980,2191
20484,3365,1915
20485,3939,4756
20486,4867,2236
20487,4143,2248
20488,4596,1343
20489,2128,866
20490,1785,742
20491,4968,2379
20492,1460,3890
20493,3319,1188
20494,2898,2447
20495,1936,4485
20496,580,2189
20497,1594,1233
20498,3168,1035
20499,4150,153
20500,2491,4356
20501,2411,1992
20502,1351,4014
20503,1542,3041
20504,3215,2477
20505,4838,2916
20506,1887,4430
20507,3637,1026
20508,950,851
20509,2840,3577
20510,4827,45
20511,3770,3362
20512,1904,1699
20513,4989,2140
20514,2130,125
20515,3067,850
20516,2501,1771
20517,335,3048
20518,1024,1323
20519,520,4422
20520,2424,4072
20521,3422,366
20522,4927,3430
20523,1454,4170
20524,1763,3367
20525,235,1348
20526,715,991
20527,4246,2404
20528,1248,1045
20529,2334,2180
20530,2230,1740
20531,4618,2096
20532,512,3567
20533,1831,4019
20534,2551,1040
20535,1749,449
20536,673,75
20537,4216,1174
20538,957,1437
20539,2453,4897
20540,3466,3050
20541,481,4486
20542,4798,2280
20543,3205,4491
20544,608,2008
20545,2669,2978
20546,2092,4997
20547,2086,1121
20548,1796,527
20549,4249,2410
20550,378,3510
20551,4221,2749
20552,453,2105
20553,2624,1728
20554,892,631
20555,456,1523
20556,365,1503
20557,3435,4670
20558,3993,2189
20559,2299,654
20560,3105,1511
20561,3070,2547
20562,3734,975
20563,1757,491
20564,3894,4422
20565,4072,233
20566,2308,1565
20567,3424,319
20568,1408,1552
20569,3360,2785
20570,4565,1870
20571,3861,3739
20572,2904,123
20573,47,3897
20574,3816,2663
20575,4224,4060
20576,3403,2618
20577,4179,2226
20578,3240,3689
20579,2871,2738
20580,2027,3357
20581,723,3866
20582,2764,2348
20583,3169,2800
20584,483,2209
20585,780,4625
20586,4460,3556
20587,3096,178
20588,1756,1706
20589,3253,3043
20590,3759,3858
20591,1761,216
20592,1729,4424
20593,911,3916
20594,2864,3436
20595,386,4975
20596,2346,4808
20597,4000,2681
20598,1580,4336
20599,2151,698
20600,86,2992
20601,2459,2453
20602,2834,1571
20603,3594,1192
20604,3035,3546
20605,1053,3656
20606,3081,498
20607,2898,3310
20608,4934,4224
20609,2058,1970
20610,1062,514
20611,3940,4716
20612,986,4807
20613,1066,2590
20614,166,4434
20615,1128,4801
20616,1601,4136
20617,185,1511
20618,1295,1514
20619,1781,3486
20620,2712,4804
20621,1709,2332
20622,346,3553
20623,535,4212
20624,2782,4883
20625,3353,1280
20626,2808,3008
20627,4602,1159
20628,1194,1507
20629,3744,2269
20630,4093,2490
20631,2712,391
20632,383,3045
20633,1621,1893
20634,4149,4852
20635,1502,1508
20636,4689,3939
20637,1117,1733
20638,3637,1759
20639,151,2804
20640,4477,3075
20641,3037,1509
20642,212,1206
20643,3594,3248
20644,3430,661
20645,1857,4717
20646,659,4764
20647,2356,4757
20648,4235,182
20649,4587,4032
20650,4340,3882
20651,2227,2752
20652,4673,1259
20653,2115,3441
20654,2412,986
20655,1346,4091
20656,3545,480
20657,4748,3985
20658,3898,3360
20659,2736,1444
20660,4575,3748
20661,1397,1132
20662,1293,4189
20663,4000,4458
20664,492,4221
20665,79,1698
20666,4958,243
20667,1689,4555
20668,4331,813
20669,4455,4451
20670,4985,1958
20671,4771,1309
20672,332,1915
20673,2657,3865
20674,2178,211
20675,3032,473
20676,960,4474
20677,2890,776
20678,3360,2570
20679,3204,748
20680,2348,3755
20681,531,857
20682,2691,2243
20683,1383,2612
20684,2349,3205
20685,14,2557
20686,1672,1286
20687,4324,1097
20688,612,4998
20689,2788,1840
20690,2294,1622
20691,1659,2149
20692,4845,1693
20693,1113,2438
20694,2032,4351
20695,4269,1710
20696,2620,2330
20697,3805,2228
20698,70,2190
20699,1540,3583
20700,561,809
20701,3788,4042
20702,3093,4989
20703,1052,4508
20704,4861,2839
20705,3061,2805
20706,887,3719
20707,182,1252
20708,1959,4962
20709,488,1970
20710,2134,4896
20711,842,4368
20712,1676,3496
20713,1902,4451
20714,3153,2281
20715,2199,1140
20716,721,3878
20717,4417,1203
20718,3288,2591
20719,3796,4983
20720,4390,3689
20721,3226,1695
20722,431,4379
20723,3329,1729
20724,3115,3641
20725,4527,3471
20726,3516,735
20727,2442,68
20728,3932,3546
20729,3864,97
20730,2606,2118
20731,2649,366
20732,2357,510
20733,2973,3
20734,628,2125
20735,1237,313
20736,4874,2660
20737,265,2147
20738,2102,4997
20739,2259,2199
20740,3312,1049
20741,3877,1258
20742,3686,2287
20743,2525,488
20744,4224,4194
20745,3031,3453
20746,3621,554
20747,2919,1778
20748,1879,576
20749,4438,4703
20750,3802,2005
20751,3966,3736
20752,317,204
20753,917,4986
20754,4339,2400
20755,1001,3117
20756,2586,4695
20757,1601,1976
20758,3501,988
20759,3584,4345
20760,218,1671
20761,971,1827
20762,3876,2013
20763,3498,2953
20764,548,1437
20765,1295,3350
20766,228,2626
20767,636,4704
20768,3316,3461
20769,2914,2152
20770,4501,2077
20771,1323,2051
20772,220,1911
20773,1334,2135
20774,2509,763
20775,1396,3594
20776,1414,3688
20777,1976,4512
20778,2891,766
20779,1188,706
20780,4141,2876
20781,97,4679
20782,1222,2784
20783,3157,1854
20784,41,2317
20785,1701,1829
20786,1917,1905
20787,3428,4908
20788,4855,4780
20789,1792,3997
20790,3027,3671
20791,4482,2641
20792,1544,2685
20793,4063,2667
20794,492,3248
20795,854,13
20796,3471,346
20797,269,4927
20798,1083,2270
20799,3882,2250
20800,2169,203
20801,2568,4540
20802,1244,2812
20803,3309,4246
20804,4118,715
20805,2173,363
20806,4586,1301
20807,3462,4469
20808,3679,790
20809,4396,2467
20810,200,1213
20811,2901,2309
20812,3886,1053
20813,177,4442
20814,93,191
20815,1060,463
20816,2842,3206
20817,1238,4682
20818,4783,2023
20819,4920,2958
20820,4338,4581
20821,2569,3804
20822,1883,4495
20823,1875,2828
20824,1988,1573
20825,4143,1611
20826,1199,2217
20827,2063,1851
20828,1843,1780
20829,3642,1183
20830,2528,1708
20831,413,3716
20832,2296,686
20833,858,2735
20834,3513,1911
20835,4964,4791
20836,1620,1564
20837,1458,647
20838,2916,687
20839,677,4166
20840,359,4179
20841,2560,4773
20842,1347,3447
20843,4517,2577
20844,4069,4792
20845,3880,2408
20846,4205,278
20847,3494,4203
20848,802,4187
20849,560,3053
20850,137,2498
20851,1493,2300
20852,3483,103
20853,4271,1234
20854,1124,2720
20855,1211,1526
20856,1744,4849
20857,3599,4885
20858,2206,2559
20859,1873,2326
20860,3431,3271
20861,3757,1021
20862,790,258
20863,4021,20
20864,1496,2397
20865,1426,1794
20866,359,1114
20867,4884,419
20868,2906,457
20869,764,588
20870,670,2939
20871,3122,429
20872,2980,1055
20873,1471,4455
20874,1475,4012
20875,4209,475
20876,444,516
20877,145,3038
20878,86,4750
20879,664,2315
20880,1222,4826
20881,3041,2470
20882,4503,3630
20883,4923,1708
20884,1238,117
20885,2355,3444
20886,1886,2456
20887,2624,27
20888,560,1342
20889,3559,2001
20890,4731,3836
20891,1963,4403
20892,3157,1207
20893,3669,3215
20894,138,2727
20895,926,4368
20896,2027,3855
20897,2346,4193
20898,2101,4985
20899,886,3887
20900,39,436
20901,2200,4324
20902,791,1335
20903,90,2819
20904,3388,1235
20905,1625,3841
20906,3404,2966
20907,2557,1051
20908,2067,423
20909,2557,4478
20910,346,2689
20911,1456,2839
20912,2653,2855
20913,4143,1489
20914,3304,3099
20915,2036,2291
20916,4552,1626
20917,2199,2231
20918,166,2219
20919,2644,2838
20920,2588,195
20921,613,2576
20922,753,1600
20923,165,2028
20924,3314,2081
20925,4032,3916
20926,2755,3761
20927,2196,4138
20928,3724,2753
20929,1786,2579
20930,2402,3551
20931,4878,733
20932,2315,1648
20933,1150,3951
20934,3812,165
20935,2292,3811
20936,2446,1022
20937,2060,3725
20938,1245,2197
20939,1381,2103
20940,4963,1141
20941,4201,4048
20942,3608,2046
20943,919,1627
20944,2709,3307
20945,4313,2833
20946,1744,32
20947,176,1075
20948,1528,32
20949,2534,933
20950,1049,3445
20951,2753,1816
20952,2034,2061
20953,962,2853
20954,1110,2700
20955,2543,4334
20956,2477,2204
20957,3993,909
20958,3088,1963
20959,1666,2611
20960,1751,3922
20961,2749,2209
20962,1420,2
20963,4423,3999
20964,4306,1639
20965,784,1290
20966,318,426
20967,664,499
20968,3006,2470
20969,4792,1656
20970,3941,2153
20971,3896,2566
20972,2311,965
20973,1983,3901
20974,4654,200
20975,2724,1798
20976,2572,1242
20977,595,915
20978,3233,1644
20979,241,2547
20980,4301,3478
20981,2590,2306
20982,1358,4573
20983,1869,4371
20984,3902,1301
20985,2021,4927
20986,1700,3749
20987,1087,4246
20988,1975,3424
20989,54,101
20990,2629,1275
20991,617,846
20992,2907,1792
20993,3937,1570
20994,208,2417
20995,4089,4850
20996,683,3140
20997,4461,1137
20998,2446,4979
20999,4617,4973
21000,2703,445
21001,1112,4104
21002,4460,2976
21003,2373,1416
21004,1366,3352
21005,1105,546
21006,1781,3651
21007,4835,757
21008,4367,1195
21009,4055,1099
21010,2645,4197
21011,2985,4315
21012,2979,547
21013,569,457
21014,2656,3626
21015,414,1065
21016,4946,4243
21017,2193,101
21018,4155,2589
21019,2247,2522
21020,3455,4484
21021,3256,3826
21022,1473,25
21023,1576,2944
21024,3831,2511
21025,2418,3035
21026,2970,3991
21027,4932,4252
21028,2564,4847
21029,2456,4633
21030,4384,3031
21031,1919,3527
21032,3551,773
21033,3737,753
21034,3501,3149
21035,3138,2241
21036,578,1912
21037,1566,4194
21038,1022,864
21039,2966,927
21040,4565,1728
21041,4623,4343
21042,2497,2073
21043,1859,3775
21044,556,412
21045,2306,4260
21046,2152,4952
21047,3341,4875
21048,4709,2106
21049,2057,3926
21050,3718,764
21051,3531,3645
21052,294,1766
21053,1930,2690
21054,4311,1646
21055,4236,694
21056,52,2794
21057,431,4472
