LikeID,UserID,PostID,CommentID
70332,4890,18177,
70333,1737,,15139
70334,3188,498,22864
70335,3811,19532,
70336,212,,33082
70337,4773,,
70338,4060,,
70339,4444,,
70340,4407,3836,41465
70341,1900,,37225
70342,4606,8747,34639
70343,2753,,
70344,1217,,46454
70345,4523,,
70346,2226,13691,6235
70347,1039,15226,
70348,2134,,
70349,2632,11123,
70350,2638,5439,33386
70351,1864,8069,
70352,4524,15108,
70353,4538,,48588
70354,2655,4727,
70355,971,562,
70356,3688,8806,42005
70357,4572,,
70358,4431,,26493
70359,852,9729,
70360,697,,
70361,725,14925,
70362,2987,12015,
70363,3773,,28885
70364,2198,,17798
70365,2790,913,
70366,2640,19264,28646
70367,1221,,
70368,4292,,23422
70369,3696,18949,
70370,2871,5390,
70371,4855,,22254
70372,4562,,2719
70373,3754,,37039
70374,1455,19968,
70375,1790,,
70376,2897,,20961
70377,1483,12905,22139
70378,936,1632,
70379,467,9440,
70380,3121,,4611
70381,1923,11785,
70382,543,19799,
70383,742,,36331
70384,1685,,
70385,3783,,
70386,3693,8124,
70387,3979,,
70388,3943,16794,
70389,4576,9921,
70390,1107,,
70391,4617,5240,8346
70392,4586,,5796
70393,892,,17328
70394,4581,15698,43038
70395,3740,,
70396,654,19629,32881
70397,4646,,
70398,2326,8505,
70399,2577,,
70400,4547,,
70401,1397,,
70402,2208,5370,
70403,410,,19289
70404,4487,,
70405,846,18587,
70406,388,,
70407,3680,,227
70408,932,,24508
70409,4479,,
70410,3663,10259,
70411,2991,8142,7898
70412,252,,
70413,2073,,13024
70414,4865,1291,
70415,3985,16992,39938
70416,1715,19205,25664
70417,767,,37603
70418,4863,16825,24275
70419,3288,,35932
70420,1702,,
70421,4121,,
70422,2211,,
70423,2074,,
70424,3369,4785,2805
70425,901,14273,18755
70426,4818,,
70427,3508,,
70428,2684,18963,26723
70429,4995,9020,
70430,2434,15120,24909
70431,4816,21,4353
70432,3655,,
70433,3868,,21439
70434,3226,,
70435,1715,,22187
70436,4261,,8360
70437,54,7313,9114
70438,3619,,
70439,999,8946,
70440,1770,,
70441,4650,,459
70442,4652,19441,1508
70443,2925,17420,
70444,301,2187,23314
70445,3566,,1678
70446,2895,7096,
70447,4330,3555,25571
70448,2946,,
70449,1976,1441,
70450,2778,2540,6367
70451,2787,9916,43297
70452,141,,
70453,1153,9991,31291
70454,388,8319,
70455,4597,5565,
70456,4253,12657,
70457,2655,,35233
70458,4054,19820,
70459,1086,,
70460,4013,11746,41224
70461,2611,,
70462,343,19489,44442
70463,3154,11326,20881
70464,3548,5968,32365
70465,2234,18088,
70466,2255,7881,
70467,2405,4034,11352
70468,1919,,29006
70469,3133,14396,
70470,4464,14347,
70471,1308,15127,
70472,1149,12279,48666
70473,4868,9253,28536
70474,4741,,
70475,1559,,37929
70476,3522,,6222
70477,3972,18867,
70478,98,,46104
70479,3636,,39079
70480,1591,,
70481,3285,,
70482,1437,11054,22553
70483,4222,,29515
70484,1617,9768,
70485,511,14833,
70486,3653,1642,28436
70487,2885,,
70488,4883,263,36332
70489,2930,10193,
70490,2309,15861,
70491,4672,,11793
70492,2361,13357,15997
70493,3878,15531,
70494,3293,,
70495,3409,9249,20770
70496,4637,3133,47656
70497,3605,17018,
70498,3678,15403,17157
70499,3926,10986,
70500,4486,,
70501,3043,10858,
70502,3303,,20950
70503,775,,38791
70504,4190,,
70505,3389,6256,12740
70506,1159,12604,20206
70507,2230,,28695
70508,3326,16516,
70509,4000,17879,49265
70510,269,,7638
70511,2884,,43777
70512,588,13268,
70513,4198,2736,
70514,3580,,
70515,2470,11406,
70516,1190,,
70517,1407,702,
70518,2066,,
70519,2396,4255,
70520,3839,,
70521,1187,1088,
70522,2110,,
70523,4258,,
70524,988,2592,
70525,1000,2711,229
70526,1576,,16229
70527,211,19906,
70528,1619,,39165
70529,4015,4424,
70530,813,,
70531,430,12513,34915
70532,69,4002,42658
70533,3997,,22131
70534,3273,7821,
70535,4439,19752,22871
70536,3789,,
70537,660,9651,44064
70538,4678,,
70539,4300,,30149
70540,4369,10663,
70541,3227,,
70542,3288,,
70543,3636,13741,16866
70544,915,7743,1927
70545,2733,,5830
70546,559,12424,3234
70547,2908,,
70548,4127,5597,31656
70549,3719,11355,9141
70550,1446,,
70551,1303,17811,4666
70552,233,,
70553,1670,19728,33495
70554,339,,
70555,393,9220,24191
70556,394,,
70557,1343,,
70558,1751,3534,
70559,1483,16144,
70560,3332,11602,
70561,1986,13226,
70562,4600,14491,
70563,1771,6363,
70564,4185,,
70565,2412,15974,
70566,1119,17425,24360
70567,1845,,6180
70568,2436,7022,
70569,455,13629,
70570,2106,,
70571,448,2881,12744
70572,1539,17700,
70573,4170,,38273
70574,2307,,11326
70575,225,6802,17533
70576,574,6260,12252
70577,2606,,21330
70578,740,10889,
70579,1077,,33784
70580,1397,16547,
70581,539,18440,42534
70582,3367,,29928
70583,1724,1394,
70584,2919,19880,
70585,2993,,33762
70586,3705,,7348
70587,4909,3980,
70588,1816,19706,43349
70589,4546,,
70590,4332,,15006
70591,4181,,
70592,1841,18111,49579
70593,371,10734,
70594,3056,15796,
70595,2316,,2713
70596,1718,,48102
70597,976,13574,
70598,4998,16104,
70599,2445,,8389
70600,3441,,
70601,1671,,35054
70602,3208,,13572
70603,475,,22518
70604,1978,,33234
70605,2211,432,45350
70606,2601,,22120
70607,4827,11976,
70608,1304,367,
70609,475,13666,26213
70610,3823,,27880
70611,1074,,15243
70612,1499,,
70613,4055,,
70614,3213,,
70615,4078,3838,
70616,4240,11351,
70617,2317,6508,
70618,860,,21114
70619,1660,8427,
70620,4377,459,
70621,3989,,38701
70622,792,19206,
70623,2663,,31127
70624,2116,,2227
70625,866,,
70626,242,6210,
70627,851,6336,
70628,1745,,26537
70629,2830,,
70630,4738,1029,
70631,2061,,40604
70632,3865,,
70633,2987,,
70634,4743,14398,
70635,1704,,17564
70636,161,741,
70637,613,,
70638,686,12282,
70639,1243,17834,
70640,3206,1981,32237
70641,1067,6227,16713
70642,3799,11593,
70643,4764,792,14805
70644,1455,,33423
70645,964,7365,46183
70646,4635,,49238
70647,4230,10908,
70648,911,,41267
70649,256,,34520
70650,4677,,
70651,3055,,
70652,478,,
70653,241,,49943
70654,4949,,47288
70655,4731,4375,
70656,1531,19995,12420
70657,4628,,7749
70658,1298,19078,
70659,328,,
70660,784,3314,
70661,3917,,
70662,2592,18662,12812
70663,1906,12807,
70664,4474,,
70665,685,11921,38108
70666,1768,,49547
70667,4666,,4823
70668,549,,
70669,4246,6838,
70670,4253,11956,31697
70671,3097,,
70672,1424,,
70673,3909,19511,
70674,4688,,43262
70675,2629,9896,28443
70676,2111,,
70677,4953,14343,
70678,1864,17457,41211
70679,2875,7808,19088
70680,3756,,
70681,2095,13379,
70682,4243,,
70683,1571,5992,14202
70684,4003,11628,
70685,3736,,36978
70686,1045,3677,
70687,4564,,33755
70688,1640,18432,27997
70689,3116,204,
70690,3476,,4730
70691,248,,23003
70692,8,12313,31620
70693,4784,,44489
70694,1137,,
70695,2507,,4715
70696,1724,,
70697,174,,16068
70698,3800,3773,
70699,190,,39818
70700,3304,2396,49700
70701,4853,,
70702,1338,,3953
70703,2379,,24096
70704,1413,1800,
70705,2825,10816,22686
70706,1896,,
70707,4338,,392
70708,4093,16335,28025
70709,2903,2676,47935
70710,978,,26746
70711,2080,13040,25028
70712,3843,,
70713,3506,,
70714,3566,18210,41038
70715,4784,8718,20491
70716,1325,19639,
70717,4020,10536,11007
70718,4553,,
70719,1354,,14204
70720,3792,7077,229
70721,2738,,11876
70722,2597,,
70723,1872,2961,
70724,4285,,32956
70725,4006,8814,
70726,498,,
70727,420,3687,
70728,3381,,
70729,4694,,
70730,4808,12627,28951
70731,2301,,30688
70732,2268,,
70733,155,4021,5329
70734,4171,,
70735,1103,19662,31173
70736,2671,,
70737,3988,,3170
70738,4784,,14740
70739,2238,,
70740,3698,17428,16848
70741,754,3647,
70742,4259,,
70743,1692,15611,
70744,3303,16690,
70745,4267,2004,28692
70746,4385,12497,
70747,1847,,31756
70748,4944,,17653
70749,926,4693,3417
70750,437,1411,
70751,1744,,9292
70752,3538,,
70753,2098,10842,14767
70754,3326,,44024
70755,2011,19721,46551
70756,3346,,
70757,2705,6725,11484
70758,1368,,49087
70759,1157,5875,
70760,3326,,
70761,1991,4865,49468
70762,901,6558,
70763,3704,,
70764,3799,8355,
70765,4277,2988,
70766,778,,45085
70767,1529,9756,47650
70768,881,,
70769,3101,4495,38796
70770,4930,17847,
70771,4613,18031,29941
70772,3830,,34657
70773,515,7171,958
70774,3832,11097,
70775,4352,4731,
70776,915,,27573
70777,4840,4140,
70778,586,1944,
70779,510,15772,
70780,1869,,
70781,4696,,
70782,4883,14440,13007
70783,811,,4281
70784,1040,6057,
70785,1392,,10602
70786,1659,7284,
70787,3703,9614,14721
70788,2977,15887,
70789,4657,3516,
70790,972,14688,5462
70791,4112,5184,48008
70792,2454,11540,24906
70793,3271,9652,39098
70794,592,14928,14511
70795,2141,11278,25985
70796,743,,11967
70797,1681,5361,42590
70798,2265,,
70799,4014,12857,
70800,4552,,5302
70801,2859,,42261
70802,3647,,42834
70803,4886,,41769
70804,134,,13501
70805,41,,39067
70806,3860,,7193
70807,4617,,442
70808,1334,,
70809,1383,,
70810,4502,,
70811,2101,4109,28204
70812,1485,,
70813,675,5340,42381
70814,4768,1189,
70815,3960,,
70816,1839,9195,29839
70817,1231,,
70818,2935,,3566
70819,1208,17384,
70820,3248,,
70821,2282,19734,33186
70822,4606,,
70823,1392,,
70824,843,,44641
70825,4057,,1235
70826,4312,482,
70827,2115,,
70828,447,,
70829,3961,15294,
70830,2259,,
70831,2272,48,25674
70832,4789,15484,
70833,4459,10612,
70834,753,,40836
70835,3041,5603,49929
70836,2576,12407,
70837,824,,
70838,556,,
70839,2991,,49550
70840,3427,4196,19087
70841,3131,,32233
70842,2524,11911,395
70843,3943,,6386
70844,2485,,
70845,3430,18752,
70846,3462,8563,15921
70847,1855,,12949
70848,3108,,
70849,2419,,19560
70850,4862,,26769
70851,4242,,39047
70852,3089,12207,9502
70853,3273,,3710
70854,808,5635,
70855,2389,,27015
70856,4792,6608,930
70857,4170,,48405
70858,2701,,16530
70859,2316,,
70860,357,,49751
70861,2743,,
70862,1881,5175,32868
70863,3204,10408,
70864,1635,,5722
70865,4432,18090,30852
70866,247,19032,
70867,3845,9444,
70868,4221,,
70869,2557,9581,6776
70870,4832,,
70871,3964,10236,
70872,4722,,
70873,1725,2159,15500
70874,4926,13399,
70875,1350,,35006
70876,2309,8214,
70877,2599,1717,
70878,1820,,30062
70879,3505,13845,
70880,2347,,16103
70881,79,,2602
70882,2621,5417,47941
70883,791,15973,
70884,4929,,
70885,4916,3486,
70886,450,,13351
70887,3482,,22821
70888,4414,12085,37726
70889,4081,,
70890,2464,9807,
70891,2190,,
70892,4036,,9980
70893,2065,8295,
70894,4683,,
70895,1794,14209,9406
70896,1296,,
70897,1117,18937,
70898,1980,,
70899,2861,,6521
70900,3603,,
70901,849,,
70902,4259,19603,46163
70903,2956,9190,
70904,1057,,
70905,2383,,
70906,405,,
70907,3796,,47458
70908,4384,,
70909,409,725,
70910,454,5481,
70911,363,,5459
70912,747,18185,
70913,267,,34750
70914,395,,
70915,4933,,
70916,128,,9281
70917,1763,10217,48082
70918,4890,,13563
70919,4352,,
70920,4000,,
70921,1366,9434,31493
70922,1269,,7911
70923,2557,,49353
70924,1565,15716,
70925,610,,30821
70926,689,,3335
70927,1860,18050,9494
70928,14,15911,29842
70929,4698,,42324
70930,4842,,30758
70931,3280,,
70932,4047,,
70933,1603,16703,
70934,1712,18937,2862
70935,569,,
70936,2798,,24316
70937,2007,18217,
70938,4269,19014,2804
70939,4037,18953,38592
70940,2493,8726,
70941,548,,
70942,324,1030,
70943,2639,,23521
70944,4224,11107,22469
70945,3091,10666,
70946,487,5308,6167
70947,4910,,
70948,2468,,2043
70949,344,,24171
70950,510,3854,10502
70951,1358,,23191
70952,991,15828,
70953,399,16498,6774
70954,3205,16952,43817
70955,3968,16773,21100
70956,2156,,
70957,78,,48003
70958,4358,,
70959,3381,9810,21874
70960,425,11931,12950
70961,1946,17007,15668
70962,3309,17440,2651
70963,2639,,6618
70964,982,18925,
70965,3548,1388,37642
70966,2243,427,
70967,980,4268,49072
70968,1346,,25322
70969,3129,4236,
70970,2270,4227,
70971,2034,,651
70972,441,,
70973,1302,,23730
70974,3206,,
70975,546,,25921
70976,3863,16071,
70977,4436,17263,13250
70978,265,,
70979,1124,,41520
70980,3549,,32647
70981,3795,4220,35463
70982,4171,,
70983,202,,43792
70984,812,18369,
70985,2122,,
70986,1425,,
70987,1937,,24181
70988,1975,17319,
70989,3991,6447,6884
70990,4057,,4380
70991,892,1359,
70992,1939,,
70993,296,,45411
70994,294,3175,
70995,2158,4632,16694
70996,4285,15199,
70997,3934,,
70998,3563,,46236
70999,2727,14293,
71000,1921,19097,
71001,3247,5440,
71002,2936,,30343
71003,3729,,
71004,4689,,33506
71005,710,,11247
71006,1042,17491,
71007,3184,,16506
71008,3641,4496,
71009,1219,4751,
71010,509,,
71011,2513,6303,
71012,2349,12352,35299
71013,887,10941,48249
71014,11,,
71015,3288,,
71016,4564,2134,
71017,870,5578,7234
71018,3386,9621,
71019,407,9601,42760
71020,4894,1829,43014
71021,3559,,25643
71022,1065,,17776
71023,71,3810,
71024,2114,6232,45880
71025,58,1562,
71026,4414,19860,7596
71027,1815,7028,44523
71028,319,,49391
71029,1886,17536,
71030,1111,15945,
71031,3651,4481,
71032,4152,,
71033,439,,
71034,4540,4537,
71035,26,8121,34924
71036,3889,,
71037,787,,32298
71038,535,,
71039,1579,,
71040,2551,10542,
71041,2383,,16461
71042,2998,16347,
71043,1422,,
71044,1577,6120,
71045,2869,,47772
71046,3125,,
71047,206,12026,20030
71048,4751,3245,
71049,497,17145,29920
71050,549,5329,17734
71051,2220,7211,
71052,4016,,1722
71053,3356,,22864
71054,1796,,
71055,198,,23517
71056,2315,,19318
71057,2240,2209,
71058,1041,2427,2527
71059,4979,,
71060,1505,,
71061,4217,,42165
71062,4919,12143,19502
71063,2878,,
71064,429,9835,43388
71065,3009,,
71066,2483,5168,48448
71067,2581,7103,12980
71068,2130,,41705
71069,87,,36144
71070,1923,,
71071,3935,11152,
71072,1132,12385,
71073,1494,,46499
71074,1337,2461,
71075,3731,8440,
71076,118,,18789
71077,1730,,
71078,3961,,
71079,1322,,6186
71080,3419,,14553
71081,2298,,
71082,3266,14887,
71083,2302,11048,
71084,4504,18850,11357
71085,4208,14844,
71086,2688,15502,
71087,1010,3759,
71088,3182,7842,17744
71089,312,,
71090,115,,
71091,3998,,
71092,4527,9923,12582
71093,2621,19372,14567
71094,2311,6935,
71095,4695,5875,
71096,4975,,
71097,160,,32985
71098,540,10111,
71099,1584,14864,
71100,1940,17370,
71101,4932,,45547
71102,1932,,19749
71103,3695,,
71104,4672,,
71105,4039,,
71106,2623,9994,
71107,3234,10125,43725
71108,4817,,
71109,1237,15124,
71110,771,19168,
71111,4639,,
71112,4914,17322,
71113,1030,,4086
71114,3145,,9816
71115,2012,,44826
71116,3036,,22706
71117,2557,,
71118,4380,5033,
71119,4150,3870,37481
71120,2614,3845,
71121,3389,14027,36920
71122,1877,10311,
71123,1481,127,27369
71124,3781,,
71125,4842,,
71126,1676,,46401
71127,4740,,18166
71128,2546,18446,33189
71129,937,9973,36789
71130,3024,1261,
71131,4218,8664,40718
71132,2045,,12319
71133,3421,,
71134,3639,,
71135,195,2471,
71136,2614,1749,19911
71137,1816,987,26503
71138,1163,9351,41139
71139,3258,13304,
71140,477,,
71141,1988,5537,23927
71142,3282,12141,
71143,3484,,
71144,246,7618,
71145,3388,11070,19102
71146,2458,,31310
71147,4204,9861,40256
71148,234,,
71149,1235,18211,
71150,828,,
71151,2514,15032,
71152,4402,11443,45853
71153,610,,28350
71154,342,,
71155,3683,9841,26239
71156,2444,,
71157,973,,41952
71158,1282,,
71159,645,,
71160,3339,,23298
71161,3492,,33521
71162,371,7909,1963
71163,192,210,
71164,2260,11242,
71165,1154,,
71166,4674,7161,39798
71167,2907,4621,8113
71168,3349,,
71169,1951,12308,
71170,2591,14778,21402
71171,1887,,43122
71172,446,,30344
71173,3355,,40793
71174,1034,10478,
71175,4476,,
71176,607,728,
71177,4001,,
71178,3810,,
71179,826,16981,
71180,2282,,38781
71181,2042,497,28870
71182,2045,,
71183,2817,16436,
71184,1162,10771,
71185,2465,,16913
71186,674,,
71187,3382,,
71188,4355,,
71189,4593,18807,
71190,3090,,49101
71191,4494,18739,
71192,4653,,37038
71193,3702,,
71194,2632,13194,
71195,4007,,43761
71196,1552,12024,21760
71197,4016,5218,48394
71198,2136,,
71199,1005,,46620
71200,2701,,
71201,3229,,29143
71202,4924,14396,
71203,4099,12778,4291
71204,883,,47732
71205,2081,14733,12905
71206,723,,33913
71207,3342,,36793
71208,2731,1937,
71209,3116,,
71210,3004,10240,
71211,1249,,
71212,1310,5095,8677
71213,403,1146,390
71214,1880,5112,
71215,1158,243,
71216,1580,,
71217,556,,31686
71218,1785,,
71219,3665,,4886
71220,3759,,
71221,4169,4565,21582
71222,1276,,29841
71223,404,7085,
71224,4428,16692,
71225,548,,28843
71226,1364,3034,21172
71227,2640,,2889
71228,1307,,43582
71229,866,,
71230,2406,,24017
71231,1312,769,40583
71232,4344,,
71233,797,,30237
71234,311,,6857
71235,2852,,
71236,4926,,
71237,4599,,
71238,4296,,
71239,4107,8063,
71240,3973,,
71241,4686,121,
71242,1352,,53
71243,3283,,9328
71244,3270,7679,24602
71245,719,,46780
71246,1904,18084,13164
71247,2689,11037,41875
71248,2878,5143,
71249,1312,2726,
71250,1884,17690,9183
71251,2169,19407,38575
71252,505,,37641
71253,183,,
71254,3831,,
71255,3085,16750,40095
71256,4246,,
71257,4417,12040,36363
71258,886,1276,49465
71259,1839,15254,7152
71260,1612,5359,
71261,4796,,
71262,2754,8491,22685
71263,2407,,
71264,1977,,38160
71265,3235,,
71266,2064,5889,44930
71267,2263,3488,35030
71268,1876,16047,
71269,4739,,10559
71270,1532,17545,20921
71271,3958,15786,
71272,4277,,1154
71273,2171,,
71274,1170,4438,
71275,2918,,
71276,1794,2853,
71277,2531,,
71278,911,,
71279,3365,534,47195
71280,4228,,
71281,3039,,
71282,1795,,16228
71283,2325,903,
71284,1122,,6780
71285,2845,,15107
71286,3382,15115,
71287,1517,,
71288,1731,,15553
71289,1455,,
71290,2308,,
71291,1951,11427,1094
71292,1657,,
71293,4078,,
71294,2637,18043,
71295,4672,,
71296,2864,,45752
71297,3853,11341,
71298,3415,8587,
71299,2074,19671,14352
71300,6,,
71301,1242,16419,12913
71302,4813,11362,
71303,1464,13347,12090
71304,647,5220,36533
71305,1446,,25905
71306,1877,,49289
71307,1783,4520,
71308,2314,,
71309,2430,,
71310,1775,7181,
71311,789,10232,48877
71312,2378,,17413
71313,3456,2249,
71314,1251,,
71315,2942,15956,43153
71316,1142,4999,
71317,1783,,
71318,4979,17997,
71319,2892,,
71320,3031,,3837
71321,1494,13868,
71322,4560,,10148
71323,4955,,19497
71324,2657,,
71325,1557,,
71326,4171,,
71327,1404,,40978
71328,1082,6102,4864
71329,2122,,
71330,59,,46182
71331,1967,14944,
71332,373,6474,39796
71333,1758,,
71334,4226,15451,36107
71335,4622,,40649
71336,3124,13402,
71337,4695,,
71338,4850,,
71339,4348,,
71340,1753,,
71341,838,,20985
71342,4697,,8798
71343,484,2499,
71344,3378,,13597
71345,3645,15696,
71346,1373,,
71347,995,,41988
71348,730,,41299
71349,3714,7616,
71350,1138,4093,10234
71351,1336,19962,18121
71352,2058,10017,
71353,1459,14031,26619
71354,4665,,6274
71355,1151,4333,
71356,3387,,
71357,3824,11067,
71358,3212,,49578
71359,590,,
71360,465,,
71361,3213,,
71362,808,10290,
71363,2443,,
71364,1856,,
71365,4093,14880,
71366,1565,10088,
71367,2536,7846,29709
71368,316,11413,25773
71369,1674,,
71370,4228,9424,
71371,4499,14641,49259
71372,4883,,
71373,3964,,
71374,4439,8003,
71375,1726,10826,
71376,330,,38939
71377,4075,,
71378,1797,,
71379,559,3471,28104
71380,3700,19980,31887
71381,4296,,
71382,1432,,373
71383,3227,1665,9198
71384,4188,4499,
71385,4841,,
71386,4280,,
71387,3389,,
71388,1038,,
71389,2556,18646,
71390,791,6638,
71391,3376,,35683
71392,2119,6230,
71393,3521,4454,
71394,3613,12018,
71395,1883,,
71396,998,,17911
71397,3028,,17344
71398,2118,18330,34679
71399,943,,
71400,4788,,
71401,1628,,
71402,110,,1591
71403,537,,13546
71404,3840,,49208
71405,4683,660,
71406,3956,,
71407,1270,12406,
71408,4289,3580,6575
71409,4604,2771,
71410,4643,,
71411,994,,6627
71412,554,,45331
71413,3506,,48677
71414,3243,5158,30176
71415,1969,16183,
71416,4426,7088,
71417,2751,5220,33622
71418,2909,,28704
71419,2070,1599,
71420,296,8189,5600
71421,848,10081,28025
71422,2164,19006,
71423,597,1268,44643
71424,4358,17050,5962
71425,4857,,
71426,774,,27966
71427,4058,,
71428,2663,6135,14840
71429,1236,,
71430,1642,14574,1447
71431,549,8164,
71432,2783,3346,42282
71433,4272,,
71434,2485,,
71435,3263,,11220
71436,1606,,32552
71437,3333,,
71438,3289,,25254
71439,1048,3187,21212
71440,1174,,
71441,4674,,21506
71442,3562,16313,5086
71443,3638,,24234
71444,1333,18639,
71445,2830,,
71446,2627,,35686
71447,2880,,16059
71448,1775,,43308
71449,2100,407,6524
71450,1054,510,45811
71451,767,13977,17709
71452,3693,7274,
71453,1391,,
71454,3557,12377,45677
71455,736,,
71456,1888,14539,
71457,4904,,
71458,1155,,47353
71459,3798,,29087
71460,3606,,27106
71461,1211,5076,
71462,3882,,752
71463,16,503,45596
71464,3426,,24443
71465,268,,49444
71466,4142,,
71467,4552,1551,36751
71468,1238,5704,27474
71469,4574,7738,
71470,4826,19096,5573
71471,2538,10949,
71472,3548,8700,
71473,1694,,1496
71474,1894,,44513
71475,2507,,29015
71476,1609,3341,
71477,4477,,
71478,4163,18662,23531
71479,3249,1408,19083
71480,4061,,
71481,3502,,32838
71482,2413,12581,2656
71483,2653,,
71484,1031,6466,36485
71485,662,,6486
71486,607,12579,13920
71487,1869,11187,32825
71488,2635,,9040
71489,4602,15407,
71490,3688,,4433
71491,311,2780,49206
71492,4523,3956,3313
71493,2303,1467,
71494,3033,,3232
71495,1216,5472,39891
71496,4673,,
71497,516,,
71498,1423,,
71499,556,897,
71500,4781,236,
71501,3235,2017,14579
71502,3632,,37187
71503,790,4860,
71504,1887,,
71505,742,10794,
71506,2599,,47390
71507,4898,,14903
71508,2054,1183,
71509,4087,13276,31486
71510,1881,10527,32143
71511,3593,,
71512,4156,,
71513,1873,12958,
71514,1356,13051,
71515,4139,15977,
71516,3506,17133,
71517,502,,18905
71518,2403,,24515
71519,2871,13783,
71520,3934,,
71521,2814,,
71522,338,7490,43688
71523,2561,3036,40484
71524,2943,13178,25074
71525,753,,
71526,3982,8849,
71527,2482,19536,28533
71528,4986,,
71529,4998,,
71530,965,,
71531,1274,6246,38804
71532,1454,18560,22868
71533,1959,,30650
71534,2171,8970,
71535,2999,,5162
71536,4822,,17770
71537,4957,,41145
71538,1708,,
71539,904,,36251
71540,3962,16801,26992
71541,2641,,
71542,3657,,
71543,311,13538,31768
71544,342,,37609
71545,2894,,
71546,2471,5480,16459
71547,421,4156,20577
71548,325,3084,
71549,1037,15380,47871
71550,1618,,
71551,4200,,36954
71552,291,13645,20168
71553,1818,3780,35098
71554,4596,18093,18443
71555,2642,,
71556,4275,,45300
71557,253,8000,
71558,2940,,269
71559,1073,18011,
71560,1922,8548,
71561,4814,17031,47178
71562,1316,,
71563,2096,8957,7522
71564,2726,13409,
71565,600,1583,15139
71566,436,,39435
71567,4694,3817,6560
71568,3406,17427,
71569,3497,5017,23069
71570,2114,17849,37436
71571,273,,
71572,3308,,7627
71573,1384,,
71574,2929,1511,36730
71575,493,,
71576,2526,16279,
71577,533,13556,
71578,2318,,22376
71579,629,,
71580,2413,,
71581,1191,,40465
71582,4418,15983,
71583,429,,
71584,1465,,42012
71585,2846,7161,
71586,4407,,
71587,2126,17015,
71588,2447,,2396
71589,431,10286,
71590,2563,,
71591,4161,4220,31073
71592,4688,182,48440
71593,397,3089,
71594,3817,1736,39382
71595,167,2245,30228
71596,126,,40074
71597,4039,11015,42858
71598,190,9567,
71599,2547,16631,41104
71600,3653,,
71601,4758,7813,49842
71602,1709,,
71603,223,4957,37898
71604,1509,,33123
71605,4991,13822,
71606,669,,
71607,468,,
71608,3425,957,37115
71609,2292,15740,10429
71610,159,,42259
71611,3238,,
71612,1010,,
71613,556,4814,11148
71614,3277,,20921
71615,3414,,35298
71616,798,14826,15384
71617,1779,,
71618,1772,7031,
71619,2087,14860,1002
71620,2289,11381,
71621,3211,236,
71622,2531,,9315
71623,1988,16722,
71624,1691,,
71625,3765,,4629
71626,3206,14276,25546
71627,3147,7555,
71628,2043,16502,
71629,1124,18929,
71630,4003,4810,
71631,428,,17038
71632,2304,,40806
71633,4145,,
71634,2487,9186,25865
71635,2502,,35854
71636,1029,,
71637,3243,,17147
71638,4970,,7035
71639,4372,,34730
71640,3930,1239,
71641,272,,13961
71642,1092,,3335
71643,252,,24691
71644,472,,
71645,4786,15729,24222
71646,3960,2251,11851
71647,1580,,48804
71648,2812,12150,
71649,3399,1809,38639
71650,2151,,29876
71651,163,,8719
71652,4944,11646,
71653,3106,4635,
71654,1074,,
71655,4270,,43943
71656,2560,1975,
71657,3109,18683,23854
71658,2534,16459,47745
71659,2708,11953,20506
71660,637,,19175
71661,3202,14216,5871
71662,3021,,41236
71663,2724,4265,
71664,1593,5615,36909
71665,3930,4749,47684
71666,1467,,
71667,1766,,29706
71668,3556,,
71669,624,11407,38188
71670,1582,12795,
71671,1849,2986,26381
71672,2751,,
71673,672,,
71674,991,2551,
71675,4984,12620,
71676,1581,,40570
71677,4444,7688,
71678,945,9113,
71679,4819,3597,
71680,948,,
71681,727,19101,
71682,4897,,22364
71683,3711,19852,35326
71684,4552,,19600
71685,1831,300,37804
71686,122,16805,30323
71687,4517,,
71688,4263,18237,
71689,3193,6568,31959
71690,589,4916,
71691,1317,,10219
71692,4572,15908,18864
71693,3560,,10715
71694,4298,3497,47012
71695,4554,11195,32950
71696,4787,19687,34308
71697,773,9192,36307
71698,1541,,
71699,2366,2724,
71700,4716,5068,45120
71701,2992,18720,1167
71702,4816,5959,
71703,1050,,
71704,2427,,5816
71705,4269,7008,20846
71706,655,,
71707,2635,,
71708,1631,,30337
71709,3528,16600,46968
71710,4413,,36571
71711,1603,3339,
71712,3827,,19935
71713,4137,,31026
71714,1485,,23053
71715,1634,,6891
71716,1375,,
71717,3771,,24452
71718,3070,,
71719,3519,7521,6244
71720,2618,,34661
71721,3803,7815,
71722,4005,1476,
71723,1507,,
71724,2605,,15611
71725,4531,,34616
71726,1806,2558,
71727,3335,3091,48377
71728,4605,13041,1584
71729,3565,18095,27750
71730,1448,,23285
71731,2208,,25722
71732,2979,18979,1994
71733,1911,5235,15914
71734,1501,,
71735,2092,,28648
71736,1689,6437,
71737,4584,,11885
71738,3342,,
71739,3147,,4898
71740,103,,
71741,430,,17854
71742,3105,,
71743,447,,
71744,2507,19326,43859
71745,3795,,38464
71746,4311,,44266
71747,3942,,28686
71748,3236,,35376
71749,4463,13859,
71750,3996,10398,
71751,2698,14336,
71752,1053,,
71753,622,,
71754,499,,10040
71755,4590,15766,22960
71756,4606,13292,4195
71757,2510,9734,
71758,828,,25299
71759,2137,,7413
71760,3704,,
71761,2079,,2126
71762,4601,15091,10614
71763,4583,,15115
71764,159,,48859
71765,3947,,39493
71766,2353,12520,
